id,label
9410230,duality versus supersymmetry and compactification
9410231,chiral perturbation theory in the framework of non-commutative geometry
9410232,generalised q-deformed oscillators and their statistics
9410233,c m 1 string theory as a constrained topological sigma model
9410235,the heavy quark potential in two-dimentional qcd with adjoint matter
9410236,on a non-cp-violating electric dipole moment of elementary particles
9410237,an introduction to t-duality in string theory
9410238,basic structures of the covariant canonical formalism for fields based
9410239,auxiliary fields for super yang-mills from division algebras
9410240,light-cone quantization of electrodynamics
9410241,introduction to braided geometry and q minkowski space
9410242,a scheme independent definition of lambda rm qcd
9410243,light front hamiltonian for transverse lattice qcd
9411001,four-dimensional twisted group lattices
9411002,space-time geometry of three-dimensional yang-mills theory
9411003,strings in spacetime cotangent bundle and t-duality
9411004,conformal blocks on elliptic curves and the
9411005,on the constrained kp hierarchy ii
9411006,many q-particles from one
9411007,light-front qcd and the constituent quark model
9411008,chiral symmetry breaking and light-front qcd
9411009,a-d-e polynomial and rogers ramanujan identities
9411011,lattice electrons in constant magnetic field
9411012,renormalization group and logarithmic corrections to scaling relations
9411013,the phase diagram of an ising model on a polymerized random surface
9411014,recursion relations in liouville gravity coupled to ising model
9411015,on the computation of one-loop amplitudes with external fermions in 4d
9411016,o 1 n f corrections to the thirring model in 2 d 4
9411017,some simple integrable models of fractional statistics
9411018,gravity's rainbow
9411019,free energy decreases along wilson renormalization group trajectories
9411020,black hole evolution
9411021,mastering the master field
9411022,flavor changing neutral current constraints on standard-like orbifold
9411023,pseudoclassical and quantum theory of the d 2n dimensional relativistic
9411024,non-critical bosonic string corrections to the black hole entropy
9411025,stochastic master fields
9411027,w 1 infty as a discretization of virasoro algebra
9411028,what is string theory
9411029,physical states and string symmetries
9411030,higher covariant derivative regulators and non-multiplicative
9411031,topology and fractional quantum hall effect
9411033,the duality between kappa poincar e algebra and kappa poincar e
9411034,quantum orbits of r-matrix type
9411035,generalized gaudin models and riccatians
9411036,orthogonal decomposition of some affine lie algebras in terms of their
9411037,a simple confinement mechanism for light-front quantum chromodynamics
9411038,on fock space representations of quantized enveloping algebras related
9411039,r-matrix formulation of the quantum inhomogeneous groups iso qr n and
9411040,eigenvalue integro-differential equations for orthogonal polynomials on
9411041,the background-field method and noninvariant renormalization
9411042,a conformal field theory of extrinsic geometry of 2-d surfaces
9411043,harmonic gauss maps and self-dual equations in string theory
9411045,structure of the conservation laws in integrable spin chains with short
9411046,kp hierarchies polynomial and rational w algebras on riemann surfaces
9411047,the dilaton theorem and closed string backgrounds
9411048,simple singularities and n 2 supersymmetric yang-mills theory
9411049,anomalies in instanton calculus
9411051,anyon basis of c 1 conformal field theory
9411053,collective fields calogero-sutherland model and generalized matrix
9411054,waves and solitons in the continuum limit of the calogero-sutherland
9411055,spacetime and worldvolume supersymmetric super p-brane actions
9411056,topology and strings
9411057,the vacuum structure and spectrum of n 2 supersymmetric su n gauge
9411058,computing the brst operator used in quantization of gauge theories
9411059,non commutative group manifolds
9411060,more on the exponential bound of four dimensional simplicial quantum
9411061,electromagnetic and gravitational scattering at planckian energies
9411062,integer quantization of the chern-simons coefficient in a broken phase
9411063,octonion x-product and e8 lattices
9411064,chiral fermions gravity and guts
9411065,the pressure of hot g 2 phi 4 theory at order g 5
9411066,phase operator for the photon field and an index theorem
9411067,the n th reduced bkp hierarchy the string equation and
9411068,trace anomalies and cocycles of weyl and diffeomorphisms groups
9411069,the w 1 infty gl s symmetries of the s component kp hierarchy
9411071,the n 1 n 2 ldots n s th reduced kp hierarchy and w 1 infty
9411075,induced qcd from the noncommutative geometry of a supermanifold
9411076,singularities in graviton-dilaton system
9411077,nets of subfactors
9411078,folded strings in curved spacetime
9411080,nonabelian gauge theories
9411081,renormalization in 1d quantum mechanics
9411082,w infty algebras and incompressibility in the quantum hall effect
9411085,integrable perturbations of cft with complex parameter
9411087,all bicovariant differential calculi on glq 3 c and slq 3 c
9411088,shock waves and the vacuum structure of gauge theories
9411089,five lectures on the jet methods in field theory
9411090,polarization of instantons and gravity
9411091,manifest 4 0 supersymmetry sigma models and the adhm instaton
9411092,factorization and polarization in linearized gravity
9411093,the calogero model and the virasoro symmetry
9411095,on the relation of four-dimensional n 2 4 supersymmetric string
9411096,spontaneous supersymmetry breaking in n 3 supergravity with matter
9411097,current directions in string theory and abstract supersymmetry
9411098,finite-dimensional representations of the quantum superalgebra
9411099,constant magnetic field in closed string theory
9411100,second quantization of the wilson loop
9411101,brst quantisation of the n 2 string in a real spacetime structure
9411102,monopoles and four-manifolds
9411103,fundamental s-matrix for vector perturbed wd n minimal models
9411104,spontaneous supersymmetry breaking in n 4 supergravity with matter
9411105,diffeomorphisms noether charges and canonical formalism in 2d dilaton
9411107,sp 2 covariant quantisation of general gauge theories
9411109,one-loop renormalization of a self-interacting scalar field in nonsimply
9411111,do we live in the center of the world
9411112,xxz chain with a boundary
9411115,kappa deformation of poincar e superalgebra with classical lorentz
9411116,free relativistic anyons with canonical spin algebra
